0 1.000000000000000E+00
1 9.998484743723707E-01
2 5.173323811220589E-01
3 4.908765544756164E-01
4 1.741207589797903E-01
5 1.324382163676629E-01
6 7.229296631875788E-02
7 2.787300558798132E-02
8 7.639568026379510E-02
9 3.423933915310444E-03
10 5.552585524678849E-04
