0 1.000000000000000E+00
1 4.809650197362344E-01
2 1.668441288861502E-01
3 1.418473150692660E-01
4 4.809684010388399E-02
5 9.363764942384746E-02
6 5.689751456435851E-02
7 2.097555499652438E-02
8 2.454614354609131E-02
9 2.557851168062098E-02
10 9.712369286084925E-03
11 2.483532057752701E-02
12 1.678515367705846E-02
13 4.725535177086289E-03
14 5.640992503161401E-03
15 5.703444819927022E-03
16 2.094720561318929E-03
17 6.670428656493142E-03
18 4.228459328135753E-03
19 8.939293387239902E-04
