0 1.000000000000000E+00
1 4.039179249486653E-01
2 1.524257991597647E-01
3 1.154291324003837E-01
4 7.091820250633811E-02
5 1.209680725019303E-01
6 3.699192920375845E-02
7 1.651454655854779E-02
8 1.534364842415797E-02
9 5.818242728926835E-03
10 1.675063145470218E-02
11 1.487764801679942E-02
12 1.886460285403806E-03
13 2.169805149442925E-03
14 2.092661016085374E-03
15 5.273411743001271E-04
