0 1.000000000000000E+00
1 1.777310522865408E-01
2 1.233093733865762E-01
3 2.633419016373134E-02
4 3.218465443581887E-02
5 2.676514434903256E-02
6 6.563420136330036E-03
7 1.081767934766842E-02
8 8.902662163186812E-03
9 2.474720438326877E-03
10 4.251642408443423E-03
11 3.365469250208363E-03
12 1.463735069638216E-03
13 1.556652230179036E-03
14 1.416497238664930E-03
15 7.560877079031054E-04
