0 1.000000000000000E+00
1 1.373010192148567E-01
2 1.181956054977458E-01
3 5.235183237309227E-02
4 3.943569826981355E-02
5 8.575597942096333E-02
6 7.141046512672744E-02
7 1.210961713316219E-02
8 7.753990802594975E-03
9 6.213358521385309E-03
10 2.903146347776281E-03
11 1.591206604895203E-02
12 5.852835910317988E-04
