347 10 5.660666821258281E-03
348 11 4.760848686619391E-03
349 12 1.831612044967185E-02
350 13 1.595078910507245E-03
351 14 1.377185155096044E-03
352 15 1.142027170327319E-03
353 16 1.654193938710931E-04


354 0 1.000000000000000E+00
355 1 4.790495265557067E-01
356 2 9.359006346414978E-02
357 3 6.373653035371173E-02
358 4 4.290237938794233E-02
359 5 2.004830140881593E-02
360 6 6.340688114415338E-02
361 7 3.376923602119408E-02
362 8 1.089971071035965E-02
363 9 8.415622389060542E-03
364 10 5.654582313171814E-03
365 11 4.320639482037625E-03
366 12 1.827999347684059E-02
367 13 1.548552063870195E-03
368 14 1.320573743969016E-03
369 15 1.059093957447334E-03
370 16 2.033852087593305E-04


371 0 1.000000000000000E+00
372 1 4.624055817859081E-01
373 2 9.455350210876434E-02
374 3 6.441347148094675E-02
375 4 4.288735669293908E-02
376 5 2.072734935822240E-02
377 6 6.721851442969123E-02
378 7 3.588950269291421E-02
379 8 1.076696194708036E-02
380 9 8.303578314148036E-03
381 10 5.637683345443753E-03
382 11 3.959258361562527E-03
383 12 1.809063836080935E-02
384 13 1.512210276238939E-03
385 14 1.266236826512887E-03
386 15 9.913233375614160E-04


387 0 1.000000000000000E+00
388 1 4.459291253334773E-01
389 2 9.552488336055634E-02
390 3 6.512097440280570E-02
391 4 4.286373142972672E-02
392 5 2.144897192088092E-02
393 6 7.111225851152914E-02
394 7 3.796104227077023E-02
395 8 1.063785973912727E-02
396 9 8.201667916863574E-03
397 10 5.616523793415209E-03
398 11 3.663427645151569E-03
399 12 1.785460873112918E-02
400 13 1.484679029969503E-03
401 14 1.211170262295196E-03
402 15 9.411784398184933E-04


403 0 1.000000000000000E+00
404 1 4.296233097174372E-01
405 2 9.650381019684669E-02
406 3 6.586025069316073E-02
407 4 4.283030805950798E-02
408 5 2.221477162186118E-02
409 6 7.501501586830479E-02
410 7 3.994506484713617E-02
411 8 1.051784279864379E-02
412 9 8.115990795835616E-03
413 10 5.598055515985022E-03
414 11 3.424716525139459E-03
415 12 1.766629425102870E-02
416 13 1.465401457072447E-03
417 14 1.152580409144312E-03
418 15 9.031056564278976E-04


419 0 1.000000000000000E+00
420 1 4.134917137009847E-01
421 2 9.748989257755324E-02
422 3 6.663259612015195E-02
423 4 4.278580804095729E-02
424 5 2.302639034037725E-02
425 6 7.882420101988034E-02
426 7 4.179215547820523E-02
427 8 1.041465558234503E-02
428 9 8.054203641440784E-03
429 10 5.589940223679155E-03
430 11 3.238761417342166E-03
431 12 1.761387980636508E-02
432 13 1.454304297790338E-03
433 14 1.087764485870114E-03
434 15 8.676998463171197E-04


435 0 1.000000000000000E+00
436 1 3.975384157475104E-01
437 2 9.848274811660597E-02
438 3 6.743940117240560E-02
439 4 4.272886769003616E-02
440 5 2.388552026737256E-02
441 6 8.240087604986643E-02
442 7 4.344030966093353E-02
443 8 1.033880787582674E-02
444 9 8.025857071831986E-03
445 10 5.600795653992533E-03
446 11 3.105349055781750E-03
447 12 1.778659201501750E-02
448 13 1.450870357899019E-03
449 14 1.013994346516138E-03
450 15 8.265376807534246E-04


451 0 1.000000000000000E+00
452 1 3.817680822845884E-01
453 2 9.948200272370587E-02
454 3 6.828216309192711E-02
455 4 4.265803659668452E-02
456 5 2.479391558897867E-02
457 6 8.556355308457916E-02
458 7 4.481377572828530E-02
459 8 1.030395243025361E-02
460 9 8.042590053078395E-03
461 10 5.640322351341447E-03
462 11 3.029652901085426E-03
463 12 1.828228411267244E-02
464 13 1.452176714071421E-03
465 14 9.285844669020048E-04


466 0 1.000000000000000E+00
467 1 3.661860742318517E-01
468 2 1.004872912165067E-01
469 3 6.916249963271261E-02
470 4 4.257177680945003E-02
471 5 2.575340470781464E-02
472 6 8.808462265526971E-02
473 7 4.582355875162833E-02
474 8 1.032701217902886E-02
475 9 8.118050143999824E-03
476 10 5.719241854580929E-03
477 11 3.025308185537989E-03
478 12 1.921414431395268E-02
479 13 1.449204927201635E-03
480 14 8.294478606752213E-04


481 0 1.000000000000000E+00
482 1 3.507985761558174E-01
483 2 1.014982579066998E-01
484 3 7.008216480273087E-02
485 4 4.246846307399305E-02
486 5 2.676590281553445E-02
487 6 8.969245717741330E-02
488 7 4.637079103583409E-02
489 8 1.042780520918872E-02
490 9 8.267345332699409E-03
491 10 5.848974171853605E-03
492 11 3.120405385793858E-03
493 12 2.071336817192282E-02
494 13 1.421189215854030E-03
495 14 7.165168548910027E-04


496 0 1.000000000000000E+00
497 1 3.356127535599732E-01
498 2 1.025145571597344E-01
499 3 7.104306687438211E-02
500 4 4.234638449008839E-02
501 5 2.783342460286482E-02
502 6 9.008321603612714E-02
503 7 4.635437821202330E-02
504 8 1.062786161631498E-02
505 9 8.505797146934982E-03
506 10 6.041013252495129E-03
507 11 3.367280836994464E-03
508 12 2.292026933392468E-02
509 13 1.330452202226200E-03
510 14 5.940280968242725E-04


511 0 1.000000000000000E+00
512 1 3.206369452825314E-01
513 2 1.035358539315220E-01
514 3 7.204728898842544E-02
515 4 4.220374806955103E-02
516 5 2.895809685991554E-02
517 6 8.894652919515800E-02
518 7 4.568408560216152E-02
519 8 1.094817669239418E-02
520 9 8.846804547649538E-03
521 10 6.306040184923170E-03
522 11 3.854995825232900E-03
523 12 2.594999181420067E-02
524 13 1.126444768521369E-03
525 14 4.721550336994743E-04


526 0 1.000000000000000E+00
527 1 3.058808998425690E-01
528 2 1.045618242822782E-01
529 3 7.309711270335956E-02
530 4 4.203868482086424E-02
531 5 3.014217064130249E-02
532 6 8.600749216859722E-02
533 7 4.429915276336348E-02
534 8 1.140588626715685E-02
535 9 9.298798392863003E-03
536 10 6.652941313160444E-03
537 11 4.720081478280639E-03
538 12 2.981601945559635E-02
539 13 7.745838575536438E-04


540 0 1.000000000000000E+00
541 1 2.913560669188558E-01
542 2 1.055921558702352E-01
543 3 7.419504486949749E-02
544 4 4.184925918105813E-02
545 5 3.138803256642075E-02
546 6 8.108286750826871E-02
547 7 4.219039015763537E-02
548 8 1.201030711855798E-02
549 9 9.861573228387262E-03
550 10 7.088071054545074E-03
551 11 6.151667066338541E-03
552 12 3.430549127808480E-02
553 13 3.391637150105261E-04


554 0 1.000000000000000E+00
555 1 2.770759580972222E-01
556 2 1.066265484257005E-01
557 3 7.534384820550874E-02
558 4 4.163348285804789E-02
559 5 3.269821462126982E-02
560 6 7.414253917320375E-02
561 7 3.942088746487839E-02
562 8 1.275933249064191E-02
563 9 1.052260292506499E-02
564 10 7.615447692626519E-03
565 11 8.389316049082276E-03
566 12 3.882143929313501E-02
567 13 3.525620735428358E-04


568 0 1.000000000000000E+00
569 1 2.630565946051255E-01
570 2 1.076647142078171E-01
571 3 7.654657592740099E-02
572 4 4.138933447940873E-02
573 5 3.407540156054937E-02
574 6 6.536143211945943E-02
575 7 3.613821900114576E-02
576 8 1.363753037430452E-02
577 9 1.125395741356025E-02
578 10 8.239567544731154E-03
579 11 1.167939929389549E-02
580 12 4.219215688990379E-02
581 13 5.703132721275253E-04


582 0 1.000000000000000E+00
583 1 2.493170640261833E-01
584 2 1.087063784448306E-01
585 3 7.780661067454121E-02
586 4 4.111478685422543E-02
587 5 3.552243454209537E-02
588 6 5.514888978697301E-02
589 7 3.257109524612101E-02
590 8 1.461717811830544E-02
591 9 1.200958083676053E-02
592 10 8.975325040989926E-03
593 11 1.599147861079264E-02
594 12 4.236749834211731E-02
595 13 4.776556076916861E-04


596 0 1.000000000000000E+00
597 1 2.358802127353307E-01
598 2 1.097512797594605E-01
599 3 7.912770776101812E-02
600 4 4.080784419791697E-02
601 5 3.704230895113146E-02
602 6 4.416092563057464E-02
603 7 2.900645724756398E-02
604 8 1.566285456583931E-02
605 9 1.271990842460047E-02
606 10 9.878270531632405E-03
607 11 1.982909509626186E-02
608 12 3.616161100703479E-02
609 13 1.543486567445896E-03
610 14 1.198794115124263E-03
611 15 1.045987903967524E-03
612 16 5.837812325773550E-05


613 0 1.000000000000000E+00
614 1 2.227735055042750E-01
615 2 1.107991705804927E-01
616 3 8.051404235722792E-02
617 4 4.046659234809121E-02
618 5 3.863816330953886E-02
619 6 3.335063063470620E-02
620 7 2.574739022443560E-02
621 8 1.673957073895130E-02
622 9 1.327262166280308E-02
623 10 1.114481264420874E-02
624 11 1.800895798817250E-02
625 12 2.182062149030345E-02
626 13 4.220290857022924E-03
627 14 3.211820900486306E-03
628 15 2.739842185803038E-03
629 16 1.086331747830968E-03
630 17 8.837455451476914E-03
631 18 8.496564489801703E-04


632 0 1.000000000000000E+00
633 1 2.100300871146302E-01
634 2 1.118498175418960E-01
635 3 8.197025943309325E-02
636 4 4.008926584355152E-02
637 5 4.031325452294040E-02
638 6 2.422082635404621E-02
639 7 2.305588391844937E-02
640 8 1.782442100432558E-02
641 9 1.343813991003096E-02
642 10 1.353195278359974E-02
643 11 8.318703885134686E-03
644 12 8.892018098310530E-03
645 13 6.812546286177920E-03
646 14 5.178875228512368E-03
647 15 4.956918436239100E-03
648 16 3.424987736650648E-03
649 17 3.830044354826965E-03
650 18 2.697790747020675E-03
651 19 2.113341919276291E-03
652 20 1.859875575850650E-03
653 21 1.722020740361908E-03
654 22 2.510960360013453E-03
655 23 9.546297998373386E-04


656 0 1.000000000000000E+00
657 1 1.976900801978455E-01
658 2 1.129030018704910E-01
659 3 8.350152392501395E-02
660 4 3.967433673866629E-02
661 5 4.207091215551213E-02
662 6 1.932548423316842E-02
663 7 2.109055850426487E-02
664 8 1.890283765676694E-02
665 9 1.256168792061136E-02
666 10 2.082022384064653E-02
667 11 1.321237357123603E-02
668 12 6.701097112970351E-03
669 13 6.540293036739696E-03
670 14 5.700789108338949E-03
671 15 3.023016078922627E-03
672 16 3.219042943444516E-03
673 17 1.525838978788357E-02
674 18 5.555936507708983E-04


675 0 1.000000000000000E+00
676 1 1.858021437393636E-01
677 2 1.139585197633801E-01
678 3 8.511356619464119E-02
679 4 3.922063113403222E-02
680 5 4.391446036083665E-02
681 6 2.066256271662226E-02
682 7 1.986418772654083E-02
683 8 1.486315374618739E-02
684 9 1.350195143878409E-02
685 10 4.527681273285739E-02
686 11 7.616416151917929E-03
687 12 2.252696077513513E-03
688 13 2.022056765211745E-03
689 14 6.020797224201792E-04
