0 1.000000000000000E+00
1 8.534034032315482E-01
2 4.200056487206301E-01
3 3.914958743144643E-01
4 1.852946412975560E-01
5 8.079958640793197E-02
6 5.943421962352035E-02
7 2.462183341036158E-02
8 1.686068438085661E-03
9 6.106335923807130E-03
10 1.167473770928420E-04
