0 1.000000000000000E+00
1 3.603315355834618E-01
2 9.071704347718475E-02
3 6.632948226329925E-02
4 3.857522166355589E-02
5 2.364292685771957E-02
6 8.107780915498906E-02
7 4.222014230134784E-02
8 9.215662864266373E-03
9 7.396607703433701E-03
10 4.850871343430389E-03
11 2.489721278422125E-03
12 1.569910569573437E-02
13 1.681704792722934E-03
14 6.664716154595603E-04
