.0000000001000000 0 957295 2
.0000000001300000 0 957295 2
.0000000001690000 0 957294 2
.0000000002197000 0 957294 2
.0000000002856100 0 957292 2
.0000000003712930 0 957290 2
.0000000004826809 0 957284 2
.0000000006274851 0 957280 2
.0000000008157306 0 957276 2
.0000000010604497 0 957252 2
.0000000013785846 0 957248 2
.0000000017921599 0 957241 2
.0000000023298078 0 957230 2
.0000000030287501 0 957216 2
.0000000039373751 0 957193 2
.0000000051185876 0 957162 2
.0000000066541638 0 957119 2
.0000000086504129 0 957081 2
.0000000112455367 0 957022 2
.0000000146191977 0 956936 2
.0000000190049570 0 956832 2
.0000000247064441 0 956730 2
.0000000321183773 0 956584 2
.0000000417538904 0 956387 2
.0000000542800575 0 956136 2
.0000000705640747 0 955836 2
.0000000917332971 0 955415 2
.0000001192532862 0 954866 3
.0000001550292720 0 954183 3
.0000002015380536 0 953385 3
.0000002619994696 0 952356 3
.0000003405993104 0 950955 3
.0000004427791035 0 949195 3
.0000005756128345 0 947043 3
.0000007482966848 0 944537 3
.0000009727856902 0 941383 3
.0000012646213972 0 937437 3
.0000016440078163 0 932598 3
.0000021372101611 0 926929 4
.0000027783732094 0 919961 4
.0000036118851722 0 911635 4
.0000046954507238 0 901987 4
.0000061040859409 0 890597 4
.0000079353117231 0 877129 4
.0000103159052400 0 861268 4
.0000134106768120 0 842978 4
.0000174338798556 0 822114 5
.0000226640438122 0 798414 5
.0000294632569558 0 771377 5
.0000383022340425 0 741519 6
.0000497929042552 0 708853 6
.0000647307755317 0 673693 6
.0000841500081912 0 635952 7
.0001093950106485 0 596050 7
.0001422135138430 0 554908 8
.0001848775679959 0 512758 8
.0002403408383946 0 470153 9
.0003124430899129 0 427601 10
.0004061760168867 0 387177 11
.0005280288219527 0 349069 12
.0006864374685385 0 313475 12
.0008923687091000 0 281267 13
.0011600793218300 0 251697 14
.0015081031183790 0 224841 15
.0019605340538927 0 200683 16
.0025486942700605 0 178755 18
.0033133025510786 0 159144 19
.0043072933164021 0 141622 20
.0055994813113227 0 125806 22
.0072793257047195 0 111828 24
.0094631234161353 0 98980 26
.0123020604409758 0 87635 28
.0159926785732685 0 76210 32
.0207904821452490 0 65632 37
.0270276267888237 0 55992 43
.0351359148254708 0 47695 49
.0456766892731120 0 40399 55
.0593796960550456 0 31894 67
.0771936048715592 0 24479 83
.1003516863330269 0 19044 97
.1304571922329349 0 13600 116
.1695943499028153 0 9433 139
.2204726548736598 0 6868 162
.2866144513357577 0 5305 181
.3725987867364850 0 4066 240
.4843784227574305 0 3192 307
.6296919495846596 0 2747 353
.8185995344600574 0 2673 365
